Date,Close,High,Low,Open,Volume
07/04/2016,0.867330849,0.878591708,0.863658863,0.870758052,378104000
08/04/2016,0.872960985,0.88006023,0.864392923,0.874429802,255936000
11/04/2016,0.878346622,0.892789895,0.875408987,0.87810178,387524000
12/04/2016,0.877367556,0.882508359,0.86023143,0.881284325,292764000
13/04/2016,0.899399638,0.899644422,0.881284319,0.881284319,350716000
14/04/2016,0.901847661,0.905764488,0.893279597,0.896951641,416564000
15/04/2016,0.908946991,0.91702543,0.898665326,0.901602961,436972000
18/04/2016,0.905030131,0.907233358,0.896217284,0.907233358,307320000
19/04/2016,0.888873339,0.910171021,0.88324291,0.90845742,309152000
20/04/2016,0.892300487,0.897686132,0.886425274,0.887404467,200172000
21/04/2016,0.891321421,0.896707067,0.887404592,0.892545397,178280000
22/04/2016,0.887894213,0.900379048,0.884956577,0.894259052,223540000
25/04/2016,0.892300487,0.897196507,0.885690865,0.888138875,191972000
26/04/2016,0.893034875,0.907967777,0.889118048,0.897686112,214536000
27/04/2016,0.913353384,0.913843009,0.889118067,0.890831668,352396000
28/04/2016,0.88618052,0.913108691,0.883977352,0.907723045,381224000
29/04/2016,0.869778633,0.884466691,0.860231378,0.882508306,321904000
02/05/2016,0.881284177,0.886669821,0.873940149,0.878101759,256076000
03/05/2016,0.870757997,0.874919608,0.863169183,0.871247622,224024000
04/05/2016,0.850929022,0.860965844,0.842116175,0.860231436,525764000
05/05/2016,0.856069863,0.866106744,0.849705026,0.858028306,246884000
06/05/2016,0.864882588,0.867085814,0.852887324,0.854600925,183240000
09/05/2016,0.863658667,0.870757854,0.856559421,0.867085868,333336000
10/05/2016,0.880305171,0.881773989,0.860721092,0.869044314,269676000
11/05/2016,0.882753313,0.892545353,0.878102076,0.882998154,328176000
12/05/2016,0.870757997,0.89303493,0.855090744,0.889118102,670540000
13/05/2016,1.003195763,1.00368533,0.954725115,0.959376295,2110256000
16/05/2016,1.032816648,1.047749613,0.992424443,0.995606863,973032000
17/05/2016,1.035019279,1.042363247,1.014945522,1.02816476,628392000
18/05/2016,1.061458111,1.073453435,1.028165106,1.028165106,541072000
19/05/2016,1.066109419,1.073698291,1.055827811,1.057296512,398880000
20/05/2016,1.085203528,1.08960998,1.07100504,1.072718641,391084000
23/05/2016,1.0869174,1.094016588,1.08030778,1.089855035,413636000
24/05/2016,1.113301873,1.116738092,1.087285571,1.090230835,415788000
25/05/2016,1.108638406,1.121401017,1.099802617,1.116737821,458076000
26/05/2016,1.120419621,1.128519038,1.10741147,1.110602153,309964000
27/05/2016,1.126555562,1.128273613,1.11796519,1.121646828,277416000
31/05/2016,1.146681309,1.149135734,1.130727894,1.131464269,412524000
01/06/2016,1.148890495,1.15993506,1.137845813,1.141281916,387132000
02/06/2016,1.156989574,1.166807041,1.143735889,1.155025988,329208000
03/06/2016,1.140790701,1.147172066,1.120664929,1.145699551,461076000
06/06/2016,1.134900093,1.152571554,1.129009567,1.143735765,322512000
07/06/2016,1.137109399,1.148154081,1.136618561,1.141772714,193400000
08/06/2016,1.133427739,1.141527156,1.12410111,1.137354679,234616000
09/06/2016,1.162880182,1.164598233,1.127046412,1.129500838,472168000
10/06/2016,1.133918762,1.159444229,1.13244613,1.149135922,400024000
13/06/2016,1.148399353,1.170734133,1.135145783,1.135145783,475588000
14/06/2016,1.150608778,1.156008352,1.132937306,1.145700042,298344000
15/06/2016,1.162389159,1.172452045,1.14741754,1.16018027,301036000
16/06/2016,1.167052627,1.169016097,1.142508957,1.153799057,246456000
17/06/2016,1.146681309,1.16877067,1.142017994,1.168525251,471000000
20/06/2016,1.167298079,1.1822697,1.164352815,1.165089189,293768000
21/06/2016,1.160180211,1.175397248,1.158462043,1.172206566,212508000
22/06/2016,1.159198761,1.170243443,1.157235291,1.162634863,202620000
23/06/2016,1.190123558,1.191350771,1.169506831,1.170243205,297880000
24/06/2016,1.122383118,1.162389365,1.111829392,1.141281797,1017684000
27/06/2016,1.11035645,1.121646547,1.093912084,1.113056177,449088000
28/06/2016,1.126555562,1.132691392,1.111092986,1.131464296,381920000
29/06/2016,1.144963503,1.153799296,1.133427982,1.136373246,318932000
30/06/2016,1.153799176,1.1609168,1.137600341,1.146926854,430940000
01/07/2016,1.14520824,1.16238886,1.141281301,1.147417245,218488000
05/07/2016,1.162144065,1.164107535,1.129746393,1.138827488,371084000
06/07/2016,1.169506669,1.176378989,1.148153687,1.154044213,273104000
07/07/2016,1.199941039,1.204113515,1.17196127,1.177360841,395400000
08/07/2016,1.248046875,1.253937403,1.208040627,1.212703942,481932000
11/07/2016,1.276763082,1.286089595,1.264491187,1.265963819,448776000
12/07/2016,1.295907378,1.307688319,1.274799688,1.290998643,436760000
13/07/2016,1.295415998,1.30572442,1.293452527,1.298361261,324604000
14/07/2016,1.308670282,1.320451343,1.291489764,1.302289031,316892000
15/07/2016,1.293452382,1.299342909,1.272344818,1.29197975,428616000
18/07/2016,1.300079465,1.311369565,1.295170731,1.309406095,252992000
19/07/2016,1.313578248,1.3187324,1.296888462,1.299342887,382652000
20/07/2016,1.330758691,1.337876429,1.312596391,1.317995962,296460000
21/07/2016,1.306215286,1.331986167,1.301797391,1.327813691,361308000
22/07/2016,1.341803551,1.341803551,1.301306471,1.310878519,315768000
25/07/2016,1.366592646,1.369783328,1.344012449,1.349902975,312528000
26/07/2016,1.389909267,1.39702689,1.376655698,1.378619168,514508000
27/07/2016,1.375919342,1.404390067,1.367574507,1.401935642,446676000
28/07/2016,1.378865004,1.389173312,1.374692526,1.379110423,221916000
29/07/2016,1.401445031,1.405126553,1.359229891,1.384018983,409588000
01/08/2016,1.39236331,1.412489196,1.383282219,1.407335044,301120000
02/08/2016,1.375428438,1.399726686,1.36217487,1.398990312,282748000
03/08/2016,1.379109859,1.381809704,1.366101711,1.373710288,299828000
04/08/2016,1.404635906,1.411017274,1.383037495,1.385737223,272712000
05/08/2016,1.428442717,1.429178974,1.413961937,1.420834139,371588000
08/08/2016,1.441696405,1.451513872,1.42647925,1.448077771,305064000
09/08/2016,1.445377946,1.459367889,1.441696425,1.448814048,372344000
10/08/2016,1.436051488,1.460349739,1.431388173,1.45814085,375740000
11/08/2016,1.465258241,1.471394187,1.440714574,1.443659838,681064000
12/08/2016,1.547234297,1.555579132,1.488084074,1.519254527,1425744000
15/08/2016,1.545761228,1.558523955,1.524899086,1.548951909,573304000
16/08/2016,1.536435246,1.546007178,1.531771932,1.54355287,287652000
17/08/2016,1.500846505,1.539871068,1.48882015,1.536434966,595212000
18/08/2016,1.524163008,1.526617316,1.492747024,1.49863755,331684000
19/08/2016,1.528090239,1.539625757,1.516800139,1.523426924,291560000
22/08/2016,1.534471512,1.536680518,1.514591159,1.532753461,244748000
23/08/2016,1.546888828,1.556970258,1.542462792,1.55008539,339764000
24/08/2016,1.523037553,1.553036087,1.515906814,1.552298473,298448000
25/08/2016,1.5129565,1.524267406,1.494023111,1.523529792,406032000
26/08/2016,1.525250673,1.533856757,1.504841825,1.51689046,300024000
29/08/2016,1.524267197,1.53754519,1.521808366,1.531398053,274652000
30/08/2016,1.515414953,1.53041416,1.511234789,1.52229982,285544000
31/08/2016,1.508284569,1.522546166,1.503858649,1.518366118,388544000
01/09/2016,1.552790165,1.558445558,1.508284167,1.509513641,428492000
02/09/2016,1.537545085,1.557708062,1.520087045,1.555986845,323148000
06/09/2016,1.552052736,1.552052736,1.535086437,1.542954908,306812000
07/09/2016,1.52918458,1.554757074,1.520332626,1.547134476,397988000
08/09/2016,1.540250182,1.542709131,1.510251759,1.527709802,315808000
09/09/2016,1.463532567,1.531889735,1.450746317,1.523283651,697760000
12/09/2016,1.493777156,1.496727848,1.409437159,1.44410761,598260000
13/09/2016,1.472138882,1.507301074,1.463778667,1.490088785,471768000
14/09/2016,1.485170722,1.490088501,1.463286646,1.475581035,319048000
15/09/2016,1.541479588,1.543200805,1.484187329,1.48762988,515212000
16/09/2016,1.545167923,1.555249354,1.527463892,1.54688914,902444000
19/09/2016,1.565576911,1.604673283,1.554266004,1.561396745,417128000
20/09/2016,1.551314592,1.58352608,1.54270851,1.58352608,331112000
21/09/2016,1.594837308,1.597787999,1.555740946,1.555986818,336212000
22/09/2016,1.598771453,1.609098871,1.589673626,1.604181092,308732000
23/09/2016,1.597050309,1.605410522,1.58991957,1.600738732,276132000
26/09/2016,1.582051039,1.588444163,1.562134051,1.578854476,230040000
27/09/2016,1.636146784,1.638605732,1.57516634,1.575903954,402752000
28/09/2016,1.642047644,1.643277117,1.621147058,1.638605211,319788000
29/09/2016,1.657293081,1.662456849,1.624098102,1.639343182,336684000
30/09/2016,1.684833407,1.701307968,1.656556079,1.666391641,429932000
03/10/2016,1.683112144,1.709176513,1.68016157,1.684833479,242596000
04/10/2016,1.679423094,1.713847546,1.666882716,1.685570347,281624000
05/10/2016,1.677702069,1.710897169,1.672538418,1.693684882,305440000
06/10/2016,1.655817866,1.667866384,1.629261765,1.657539083,360212000
07/10/2016,1.643769622,1.671309215,1.639097713,1.666883178,286260000
10/10/2016,1.649916768,1.661227674,1.634425697,1.652375599,287876000
11/10/2016,1.62606585,1.646966449,1.613525467,1.644507617,388540000
12/10/2016,1.633441806,1.642047889,1.605902221,1.619426084,419920000
13/10/2016,1.606886387,1.617951423,1.566314666,1.614263117,390116000
14/10/2016,1.622622609,1.637621816,1.613032923,1.626556785,330636000
17/10/2016,1.613279104,1.637622131,1.611066144,1.622377049,195328000
18/10/2016,1.63786757,1.647211384,1.629015616,1.635654611,269372000
19/10/2016,1.63442564,1.64204824,1.618442826,1.626803158,199060000
20/10/2016,1.665407658,1.670817297,1.630245585,1.65360501,312084000
21/10/2016,1.660735965,1.663686539,1.644999022,1.65950649,279508000
24/10/2016,1.738682866,1.740649955,1.671800915,1.672046904,339836000
25/10/2016,1.767205715,1.777779006,1.727371736,1.73573195,397460000
26/10/2016,1.774336457,1.793761703,1.750731047,1.752452263,333792000
27/10/2016,1.737944961,1.791302923,1.730814221,1.787860489,388664000
28/10/2016,1.734994292,1.772861182,1.73179773,1.746305197,290856000
31/10/2016,1.749747872,1.76130465,1.739666323,1.740649926,252388000
01/11/2016,1.697865009,1.765730435,1.679177377,1.756140748,473224000
02/11/2016,1.69073391,1.734010432,1.687783219,1.710896884,295848000
03/11/2016,1.671062827,1.700077757,1.638605464,1.698602412,309664000
04/11/2016,1.661473393,1.689996585,1.637130367,1.659998048,328780000
07/11/2016,1.752452612,1.763517647,1.708930204,1.710159679,487580000
08/11/2016,1.749747872,1.764747084,1.733519186,1.759091572,429884000
09/11/2016,1.72024107,1.743354742,1.689750904,1.702291167,456532000
10/11/2016,1.666391611,1.758108347,1.641556835,1.757862475,869280000
11/11/2016,2.163086891,2.182758005,1.930229854,1.955064734,2175344000
14/11/2016,2.056616783,2.16849632,2.056125041,2.166037372,1348796000
15/11/2016,2.119318724,2.150300622,2.063747582,2.072599653,626092000
16/11/2016,2.253083467,2.275951037,2.123253959,2.147596992,987984000
17/11/2016,2.271770716,2.330784076,2.228985807,2.26980351,832988000
18/11/2016,2.295621634,2.319472681,2.257262885,2.271770352,576060000
21/11/2016,2.286277533,2.319964369,2.272015822,2.313571245,436436000
22/11/2016,2.302752733,2.304965693,2.271524835,2.294146647,330368000
23/11/2016,2.314080477,2.345601248,2.284529622,2.307923902,443236000
25/11/2016,2.31875968,2.341907841,2.300290188,2.325162378,195564000
28/11/2016,2.317528248,2.333042395,2.304968975,2.311618029,278736000
29/11/2016,2.296349764,2.325654496,2.278619345,2.314819018,444568000
30/11/2016,2.270492315,2.318758769,2.268029686,2.304968186,440500000
01/12/2016,2.15819931,2.269753902,2.087523527,2.268030108,1035524000
02/12/2016,2.178146601,2.186765571,2.096142848,2.123969911,478292000
05/12/2016,2.262612343,2.280589117,2.191690204,2.216069674,602284000
06/12/2016,2.299797773,2.308170623,2.254978888,2.270739393,498796000
07/12/2016,2.341168404,2.346832264,2.268029994,2.286253125,480804000
08/12/2016,2.302014351,2.379339216,2.291425462,2.34412449,381544000
09/12/2016,2.261134386,2.321467392,2.233799813,2.319743598,382312000
12/12/2016,2.206219673,2.215085,2.155736931,2.21262237,601332000
13/12/2016,2.245128393,2.272709334,2.217547687,2.218532646,387796000
14/12/2016,2.375152111,2.391405091,2.254978317,2.278865309,983980000
15/12/2016,2.430805922,2.461095606,2.378845521,2.386233175,746548000
16/12/2016,2.472670317,2.479811615,2.406673194,2.45838725,1089528000
19/12/2016,2.502713919,2.52290697,2.437948104,2.455186281,744656000
20/12/2016,2.58988905,2.61352969,2.564031901,2.57535986,848056000
21/12/2016,2.606141567,2.609096676,2.553935036,2.601462664,576136000
22/12/2016,2.637662172,2.681003371,2.623379109,2.630520641,718612000
23/12/2016,2.703412771,2.704890443,2.616976494,2.619685245,647692000
27/12/2016,2.88909173,2.890076688,2.738874575,2.75956034,1194272000
28/12/2016,2.690361738,2.953364562,2.676571386,2.945238071,2295764000
29/12/2016,2.744045496,2.745523168,2.531525429,2.583239481,2175368000
30/12/2016,2.628550053,2.756111467,2.617714814,2.742074763,1212932000
03/01/2017,2.512071133,2.619439299,2.447305333,2.57092648,1501996000
04/01/2017,2.570680618,2.5980152,2.500250951,2.546301145,1199220000
05/01/2017,2.505422592,2.605895604,2.488430772,2.574128472,984296000
06/01/2017,2.538913488,2.567233028,2.492124458,2.532756913,822856000
09/01/2017,2.641848803,2.659579456,2.548763694,2.548763694,916248000
10/01/2017,2.621902704,2.688884562,2.601216937,2.654901154,880920000
11/01/2017,2.589641571,2.615252351,2.564769626,2.610327328,525664000
12/01/2017,2.54728651,2.578315042,2.502467624,2.566740962,625616000
13/01/2017,2.547040462,2.585702774,2.537928777,2.551226652,457820000
17/01/2017,2.489908457,2.541376161,2.476610582,2.536451135,580612000
18/01/2017,2.535219908,2.542115085,2.440657111,2.468484176,654424000
19/01/2017,2.589641571,2.621655046,2.535957616,2.538173888,644872000
20/01/2017,2.561322927,2.630028804,2.539406083,2.612298149,492024000
23/01/2017,2.587918043,2.607864966,2.553688292,2.556150921,369904000
24/01/2017,2.643080235,2.64923681,2.583239688,2.598015233,428052000
25/01/2017,2.654408216,2.691593084,2.618454664,2.685436509,522760000
26/01/2017,2.70021224,2.707599896,2.627566293,2.657117151,458800000
27/01/2017,2.75241828,2.755373388,2.680511182,2.707106926,471996000
30/01/2017,2.709323406,2.733702879,2.65736323,2.731486606,496004000
31/01/2017,2.688637972,2.710062336,2.66450462,2.682974111,362756000
01/02/2017,2.80610323,2.810289419,2.705383854,2.723114276,590004000
02/02/2017,2.841563463,2.850182668,2.759559955,2.790095767,483240000
03/02/2017,2.816691637,2.854122861,2.804871436,2.843041261,372744000
06/02/2017,2.888845205,2.889337684,2.807333935,2.807333935,506768000
07/02/2017,2.93366456,2.977744612,2.903374863,2.923075437,746224000
08/02/2017,2.920857906,2.938095843,2.865942398,2.915686525,449580000
09/02/2017,2.865942478,2.931939586,2.846734626,2.927014327,842568000
10/02/2017,2.79797554,2.972325518,2.772857237,2.953363788,1651092000
13/02/2017,2.668937445,2.80684144,2.664504664,2.792312252,1180724000
14/02/2017,2.678786993,2.712524264,2.61746879,2.65933255,850632000
15/02/2017,2.684204578,2.703905144,2.653668772,2.681742184,373020000
16/02/2017,2.641110182,2.695040508,2.601955165,2.693809193,647176000
17/02/2017,2.640618086,2.645050868,2.580531406,2.627566567,563740000
21/02/2017,2.735180616,2.739120683,2.664997071,2.665243428,551952000
22/02/2017,2.730988979,2.75663209,2.712003079,2.747262474,433772000
23/02/2017,2.477763653,2.62323892,2.457791784,2.601294414,1592888000
24/02/2017,2.501680613,2.514995269,2.359657295,2.393437155,1029904000
27/02/2017,2.574417591,2.589458214,2.504145719,2.519926109,715400000
28/02/2017,2.502173185,2.593896696,2.484913492,2.584033745,625360000
01/03/2017,2.534473658,2.573431417,2.493050161,2.559130327,504804000
02/03/2017,2.441024303,2.535706654,2.438312133,2.521652231,754332000
03/03/2017,2.426970243,2.435353423,2.37247852,2.430422182,864692000
06/03/2017,2.408231497,2.418833983,2.346589451,2.390725131,883568000
07/03/2017,2.434613943,2.454092945,2.395409742,2.408231298,603400000
08/03/2017,2.430175543,2.497735254,2.427956473,2.482941062,638712000
09/03/2017,2.429682493,2.452120096,2.401573646,2.414148768,478060000
10/03/2017,2.443983316,2.467900456,2.425737421,2.456065338,499740000
13/03/2017,2.511296749,2.521159466,2.45359975,2.454339519,774136000
14/03/2017,2.509570599,2.533487503,2.477270045,2.524118122,522016000
15/03/2017,2.528556585,2.539405504,2.473571754,2.521159606,615036000
16/03/2017,2.559624195,2.560117531,2.5251048,2.539159226,523100000
17/03/2017,2.615347862,2.616580731,2.559623279,2.577129638,1119688000
20/03/2017,2.698688745,2.702634021,2.616828162,2.632855225,748568000
21/03/2017,2.611402512,2.711262756,2.603512434,2.681427946,913484000
22/03/2017,2.664661884,2.669346692,2.596362405,2.600307445,616764000
23/03/2017,2.640497684,2.676743272,2.630881638,2.656771175,533940000
24/03/2017,2.64986825,2.6947437,2.623978703,2.686853619,439500000
27/03/2017,2.669099569,2.673044608,2.553952268,2.603265839,506644000
28/03/2017,2.655292034,2.68488018,2.644936219,2.670332657,432444000
29/03/2017,2.646662951,2.675018235,2.64444388,2.662689779,349992000
30/03/2017,2.697455406,2.712249598,2.648141824,2.653812833,525532000
31/03/2017,2.685866833,2.709537541,2.672798845,2.68783947,440808000
03/04/2017,2.672305346,2.703619461,2.648634641,2.686359768,445232000
04/04/2017,2.484913588,2.574664464,2.474064671,2.549514457,1271280000
05/04/2017,2.466420889,2.524117878,2.453352668,2.466174221,747048000
06/04/2017,2.484421253,2.496503042,2.426477575,2.471599695,635120000
07/04/2017,2.473818064,2.508337687,2.45877744,2.490831325,429068000
10/04/2017,2.410696507,2.481214813,2.4065048,2.474557603,756332000
11/04/2017,2.419327259,2.438559596,2.375684676,2.380615918,618148000
12/04/2017,2.399354935,2.433627896,2.394177026,2.419327038,414092000
13/04/2017,2.354478836,2.396888534,2.354478836,2.375190702,506892000
17/04/2017,2.446694851,2.446941284,2.362121908,2.367299814,497292000
18/04/2017,2.448175192,2.454339537,2.406505254,2.432394798,370116000
19/04/2017,2.457790613,2.489844255,2.45113317,2.46568069,380828000
20/04/2017,2.496748447,2.501433254,2.45113325,2.472338213,404016000
21/04/2017,2.507105112,2.509817283,2.474558122,2.486393242,341896000
24/04/2017,2.538419008,2.551486995,2.517707375,2.538665441,371820000
25/04/2017,2.582553864,2.597101383,2.531514329,2.552965724,388440000
26/04/2017,2.56480217,2.598581794,2.562829532,2.596116291,327004000
27/04/2017,2.60474658,2.613129762,2.554200116,2.572199584,319700000
28/04/2017,2.571705818,2.604745906,2.566034574,2.597842028,348248000
01/05/2017,2.629403353,2.634581498,2.575404947,2.582555495,307732000
02/05/2017,2.551486731,2.603759379,2.528802462,2.602526511,629972000
03/05/2017,2.570472956,2.580089004,2.529789221,2.544583178,336904000
04/05/2017,2.560610056,2.587732465,2.552719742,2.576636881,209788000
05/05/2017,2.560857058,2.568007604,2.533487974,2.549021937,228428000
08/05/2017,2.53398037,2.574170759,2.522638119,2.572691458,365240000
09/05/2017,2.538172245,2.587239391,2.531268367,2.539651782,847672000
10/05/2017,2.990624666,3.003692888,2.811369819,2.818027029,2129096000
11/05/2017,3.119087696,3.215989149,2.956599386,2.960051326,1939792000
12/05/2017,3.153359413,3.195522678,3.101333669,3.122291967,962620000
15/05/2017,3.31165719,3.314122929,3.190099069,3.194537445,1087540000
16/05/2017,3.373298407,3.388832366,3.288232574,3.362695923,1120700000
17/05/2017,3.149168491,3.325218089,3.144976784,3.306478856,1271368000
18/05/2017,3.281082392,3.289958907,3.132648308,3.193057476,1156032000
19/05/2017,3.356859207,3.41165479,3.337606616,3.382282401,1018372000
22/05/2017,3.428438663,3.442754582,3.38968656,3.400547139,836608000
23/05/2017,3.382281542,3.450406024,3.349700278,3.448184617,681248000
24/05/2017,3.420293331,3.482000289,3.408198585,3.479285026,815996000
25/05/2017,3.412642241,3.456330786,3.367719528,3.455590238,608228000
26/05/2017,3.501006126,3.58591487,3.384256662,3.404496491,779140000
30/05/2017,3.575794697,3.61084406,3.530871995,3.546915699,989652000
31/05/2017,3.562959909,3.628369135,3.506189385,3.620717438,887316000
01/06/2017,3.563206434,3.579743994,3.517790111,3.578756519,503340000
02/06/2017,3.545435429,3.586408708,3.539511519,3.560244968,487456000
05/06/2017,3.653299332,3.666134393,3.517544187,3.52914508,817376000
06/06/2017,3.636761189,3.694765642,3.623432511,3.648608771,758728000
07/06/2017,3.680697203,3.699456174,3.645647831,3.661197919,612612000
08/06/2017,3.947764158,3.949245018,3.746599358,3.787819558,1161744000
09/06/2017,3.692543983,4.159048621,3.523466833,4.066241502,3692928000
12/06/2017,3.701676369,3.74437766,3.507669896,3.600723938,1697532000
13/06/2017,3.736972809,3.820153747,3.595046642,3.811020957,1672504000
14/06/2017,3.74487257,3.802630345,3.665394104,3.739936135,1184640000
15/06/2017,3.760915279,3.791274899,3.616027153,3.62738135,963824000
16/06/2017,3.742403746,3.818426862,3.708341618,3.770542199,924960000
19/06/2017,3.883095264,3.888278626,3.782883138,3.786585404,778176000
20/06/2017,3.87741828,3.992193258,3.873222393,3.925302939,1095444000
21/06/2017,3.936163664,3.939866166,3.843109599,3.90506349,682652000
22/06/2017,3.909012794,3.957638007,3.885070462,3.944309092,469132000
23/06/2017,3.796953201,3.932461649,3.781896498,3.916664633,1088588000
26/06/2017,3.755485773,3.865324091,3.661197542,3.829780867,1063960000
27/06/2017,3.618002176,3.746599448,3.612325195,3.737960512,999492000
28/06/2017,3.74561286,3.750302602,3.597516048,3.685633682,994948000
29/06/2017,3.620470524,3.720188798,3.556295234,3.717227078,1064424000
30/06/2017,3.568143368,3.651324324,3.54197963,3.637748718,731060000
03/07/2017,3.439052343,3.595047537,3.420540302,3.580237998,709072000
05/07/2017,3.530871868,3.559750629,3.483480833,3.502486491,820188000
06/07/2017,3.541485786,3.588383208,3.449665893,3.501746677,746284000
07/07/2017,3.622445583,3.640710933,3.575301466,3.598256559,654972000
10/07/2017,3.79374361,3.801148379,3.669836079,3.695999815,958492000
11/07/2017,3.847552299,3.855203996,3.755485483,3.797446233,757956000
12/07/2017,4.011200428,4.023294943,3.864337984,3.90728599,1145208000
13/07/2017,3.964795351,4.104746591,3.918391787,4.023293426,1369132000
14/07/2017,4.071424961,4.072905585,3.974174555,3.981085703,941948000
17/07/2017,4.054147243,4.134366483,3.992440281,4.105487481,930792000
18/07/2017,4.096353531,4.110916372,3.981331426,3.993179241,776640000
19/07/2017,4.075127125,4.131897407,4.063032615,4.105486745,687044000
20/07/2017,4.134367943,4.134614635,4.045756898,4.095616058,699596000
21/07/2017,4.149176121,4.178795671,4.099563669,4.113879824,648332000
24/07/2017,4.101044178,4.165960015,4.090430763,4.15633384,652524000
25/07/2017,4.081298351,4.095614506,4.037609812,4.078089469,496556000
26/07/2017,4.128442764,4.194345852,4.093639851,4.138809489,640404000
27/07/2017,3.992192745,4.164972392,3.889018671,4.153371267,782856000
28/07/2017,4.057601452,4.082037631,3.931472778,3.956402105,513348000
31/07/2017,4.011200428,4.107216475,3.964550154,4.071179621,559672000
01/08/2017,4.060070992,4.061798779,3.973928316,4.001819606,431384000
02/08/2017,4.057601452,4.095119378,3.980591592,4.09117042,478444000
03/08/2017,4.10918951,4.112891777,4.040077555,4.057108734,442420000
04/08/2017,4.127209187,4.197801788,4.109190762,4.131898694,589096000
07/08/2017,4.254077435,4.254570819,4.146706999,4.156333645,717412000
08/08/2017,4.203478336,4.308626674,4.164232611,4.292089347,755336000
09/08/2017,4.248154163,4.250622498,4.13856254,4.157321509,530784000
10/08/2017,4.066240311,4.26172783,4.056120283,4.249386161,1328088000
11/08/2017,3.849526882,3.92456252,3.774244552,3.878652575,1497196000
14/08/2017,4.156581402,4.160283669,3.929499741,3.941100634,1279020000
15/08/2017,4.121531487,4.187927957,4.08722243,4.161764453,764532000
16/08/2017,4.076361179,4.160035981,4.044027079,4.136587508,596632000
17/08/2017,3.985529423,4.085001023,3.983308251,4.067970311,525444000
18/08/2017,3.986269712,4.056862776,3.940359764,4.039831594,601204000
21/08/2017,3.928264618,4.022059215,3.884329392,4.010705252,623672000
22/08/2017,4.01571846,4.021647585,3.945557779,3.964827317,450456000
23/08/2017,4.096007824,4.107124873,3.97372029,3.982367302,579520000
24/08/2017,4.080938339,4.132571153,4.054504894,4.128123956,469700000
25/08/2017,4.04684639,4.115277996,4.040422975,4.105149055,357200000
28/08/2017,4.075502872,4.078714579,4.010282982,4.065868223,389496000
29/08/2017,4.068833828,4.090574112,4.008554934,4.016707658,324096000
30/08/2017,4.093044281,4.104161332,4.05821073,4.088597084,384400000
31/08/2017,4.185933113,4.189885549,4.105890631,4.113301684,612684000
01/09/2017,4.211130619,4.246705362,4.189884631,4.198531643,445432000
05/09/2017,4.098726749,4.164687866,4.040671449,4.159746849,695364000
06/09/2017,4.096255302,4.145417609,4.061422224,4.131583142,397672000
07/09/2017,4.115279675,4.147642257,4.075011276,4.113056075,352868000
08/09/2017,4.04388237,4.118490025,4.019672048,4.103667446,498856000
11/09/2017,4.17506218,4.185685409,4.084149573,4.089584879,567444000
12/09/2017,4.190132618,4.199767269,4.124912718,4.199767269,411488000
13/09/2017,4.208909035,4.237812994,4.132572068,4.164934644,580960000
14/09/2017,4.184945107,4.263011373,4.145417919,4.169875148,513712000
15/09/2017,4.449530602,4.449530602,4.265234828,4.270422754,1364792000
18/09/2017,4.633330822,4.723502702,4.56687591,4.573793143,1684460000
19/09/2017,4.628390789,4.690152073,4.56094729,4.58293448,874280000
20/09/2017,4.591087341,4.679529463,4.550818952,4.63209693,724920000
21/09/2017,4.465587616,4.513514429,4.387768272,4.487327424,1075600000
22/09/2017,4.422108173,4.503880436,4.412226612,4.454224307,491232000
25/09/2017,4.224472523,4.392463315,4.203720819,4.391227825,874580000
26/09/2017,4.248188019,4.414202572,4.208413925,4.359111611,1125620000
27/09/2017,4.341324329,4.354664978,4.267704793,4.338606912,713720000
28/09/2017,4.340089798,4.352441868,4.292656793,4.348488961,435244000
29/09/2017,4.416424751,4.440140772,4.378873796,4.424083182,619092000
02/10/2017,4.422108173,4.495727712,4.372699425,4.466576377,503480000
03/10/2017,4.431249142,4.461141678,4.387027847,4.428284343,390332000
04/10/2017,4.468306065,4.490540168,4.400862554,4.437425418,427848000
05/10/2017,4.465834618,4.496221439,4.435942086,4.492762823,437364000
06/10/2017,4.478928566,4.492269216,4.422108292,4.438166359,318800000
09/10/2017,4.579969883,4.613074125,4.496962604,4.515738088,563492000
10/10/2017,4.667424202,4.766736464,4.626167705,4.729185493,974876000
11/10/2017,4.717079639,4.718562038,4.638025274,4.6839754,529508000
12/10/2017,4.719303131,4.770194272,4.692128017,4.720538149,528292000
13/10/2017,4.807250977,4.817379917,4.734620027,4.781558261,628728000
16/10/2017,4.889762878,4.892727676,4.773898775,4.837142441,576640000
17/10/2017,4.885317326,4.913727459,4.850731158,4.869012351,478596000
18/10/2017,4.881117344,4.89495181,4.775876447,4.894211082,567316000
19/10/2017,4.886552811,4.891493355,4.754383705,4.803545538,570772000
20/10/2017,4.864318848,4.930773767,4.855424925,4.903599122,451620000
23/10/2017,4.857402325,4.912493292,4.83714444,4.886059372,428696000
24/10/2017,4.90829277,4.910022079,4.840602362,4.866541988,407244000
25/10/2017,4.784275532,4.921633027,4.722761633,4.868765199,828160000
26/10/2017,4.834426403,4.846037272,4.787981985,4.811945393,322744000
27/10/2017,4.986854076,4.987100986,4.860613601,4.886553702,572192000
30/10/2017,5.035768986,5.091353773,4.971042894,4.986854053,504056000
31/10/2017,5.109139919,5.135820742,5.061954306,5.067636521,411908000
01/11/2017,5.118775368,5.18720698,5.054543572,5.171890113,502576000
